"","ID","TRANSECT","SPECIES","TUBEX","YEAR","HEIGHT"
"3503",1363,18,"White Ash",1,2002,2.7
"3504",1363,18,"White Ash",1,1999,1.78
"3505",1363,18,"White Ash",1,1997,1.04
"3506",1363,18,"White Ash",1,1993,0.326
"3507",1363,18,"White Ash",1,1992,0.275
"3508",1363,18,"White Ash",1,1991,0.205
"3509",1363,18,"White Ash",1,1990,0.17
"3510",1365,18,"White Ash",1,2010,4.5
"3511",1365,18,"White Ash",1,2006,4.2
"3512",1365,18,"White Ash",1,2002,3.9
"3513",1365,18,"White Ash",1,1999,1.92
"3514",1365,18,"White Ash",1,1997,1
"3515",1365,18,"White Ash",1,1993,0.563
"3516",1365,18,"White Ash",1,1992,0.295
"3517",1365,18,"White Ash",1,1991,0.235
"3518",1365,18,"White Ash",1,1990,0.225
"3519",1366,18,"White Ash",1,2010,8.6
"3520",1366,18,"White Ash",1,2006,6.3
"3521",1366,18,"White Ash",1,2002,5.3
"3522",1366,18,"White Ash",1,1999,2.84
"3523",1366,18,"White Ash",1,1997,1.69
"3524",1366,18,"White Ash",1,1993,0.486
"3525",1366,18,"White Ash",1,1992,0.272
"3526",1366,18,"White Ash",1,1991,0.202
"3527",1366,18,"White Ash",1,1990,0.2
"3528",1420,22,"White Ash",0,2010,11.6
"3529",1420,22,"White Ash",0,2006,8.6
"3530",1420,22,"White Ash",0,2002,5.95
"3531",1420,22,"White Ash",0,1999,3.3
"3532",1420,22,"White Ash",0,1997,1.73
"3533",1420,22,"White Ash",0,1995,1.032
"3534",1420,22,"White Ash",0,1993,0.907
"3535",1420,22,"White Ash",0,1992,0.836
"3536",1420,22,"White Ash",0,1991,0.501
"3537",1420,22,"White Ash",0,1990,0.45
"3538",1422,22,"White Ash",0,2010,9.9
"3539",1422,22,"White Ash",0,2006,5.5
"3540",1422,22,"White Ash",0,2002,4.3
"3541",1422,22,"White Ash",0,1999,2.32
"3542",1422,22,"White Ash",0,1997,1.3
"3543",1422,22,"White Ash",0,1995,0.765
"3544",1422,22,"White Ash",0,1991,0.721
"3545",1422,22,"White Ash",0,1990,0.415
"3546",1434,26,"White Ash",0,2010,11
"3547",1434,26,"White Ash",0,2006,7.6
"3548",1434,26,"White Ash",0,2002,5.65
"3549",1434,26,"White Ash",0,1999,2.8
"3550",1434,26,"White Ash",0,1997,2.18
"3551",1434,26,"White Ash",0,1995,1.403
"3552",1434,26,"White Ash",0,1993,0.92
"3553",1434,26,"White Ash",0,1992,0.646
"3554",1434,26,"White Ash",0,1991,0.479
"3555",1434,26,"White Ash",0,1990,0.335
"3556",1435,26,"White Ash",0,2010,7
"3557",1435,26,"White Ash",0,2006,6.2
"3558",1435,26,"White Ash",0,2002,4.55
"3559",1435,26,"White Ash",0,1997,1.58
"3560",1435,26,"White Ash",0,1995,0.81
"3561",1435,26,"White Ash",0,1993,0.445
"3562",1435,26,"White Ash",0,1992,0.315
"3563",1435,26,"White Ash",0,1991,0.303
"3564",1435,26,"White Ash",0,1990,0.235
"3565",1437,26,"White Ash",0,1997,1.95
"3566",1437,26,"White Ash",0,1995,1.2
"3567",1437,26,"White Ash",0,1993,1.04
"3568",1437,26,"White Ash",0,1992,0.671
"3569",1437,26,"White Ash",0,1991,0.48
"3570",1437,26,"White Ash",0,1990,0.415
"3571",1438,26,"White Ash",0,2010,9.9
"3572",1438,26,"White Ash",0,2006,8.7
"3573",1438,26,"White Ash",0,2002,7.8
"3574",1438,26,"White Ash",0,1999,4.4
"3575",1438,26,"White Ash",0,1997,3.06
"3576",1438,26,"White Ash",0,1995,1.511
"3577",1438,26,"White Ash",0,1993,1.048
"3578",1438,26,"White Ash",0,1992,1
"3579",1438,26,"White Ash",0,1991,0.693
"3580",1438,26,"White Ash",0,1990,0.32
"3581",1439,26,"White Ash",0,2002,6.85
"3582",1439,26,"White Ash",0,1999,3.8
"3583",1439,26,"White Ash",0,1997,2.4
"3584",1439,26,"White Ash",0,1995,1.479
"3585",1439,26,"White Ash",0,1993,0.921
"3586",1439,26,"White Ash",0,1992,0.867
"3587",1439,26,"White Ash",0,1991,0.485
"3588",1439,26,"White Ash",0,1990,0.23
"3589",1440,26,"White Ash",0,2002,7.45
"3590",1440,26,"White Ash",0,1999,4.3
"3591",1440,26,"White Ash",0,1997,3.3
"3592",1440,26,"White Ash",0,1995,2.077
"3593",1440,26,"White Ash",0,1993,1.251
"3594",1440,26,"White Ash",0,1992,1.002
"3595",1440,26,"White Ash",0,1991,0.593
"3596",1440,26,"White Ash",0,1990,0.4
"3597",1443,26,"White Ash",0,2010,9.1
"3598",1443,26,"White Ash",0,2006,7.7
"3599",1443,26,"White Ash",0,2002,4.6
"3600",1443,26,"White Ash",0,1999,2.82
"3601",1443,26,"White Ash",0,1997,1.29
"3602",1443,26,"White Ash",0,1995,1.066
"3603",1443,26,"White Ash",0,1993,1.044
"3604",1443,26,"White Ash",0,1992,0.763
"3605",1443,26,"White Ash",0,1991,0.533
"3606",1443,26,"White Ash",0,1990,0.38
"3607",1446,26,"White Ash",0,1997,1.37
"3608",1446,26,"White Ash",0,1995,1.223
"3609",1446,26,"White Ash",0,1993,0.664
"3610",1446,26,"White Ash",0,1992,0.452
"3611",1446,26,"White Ash",0,1991,0.32
"3612",1446,26,"White Ash",0,1990,0.22
"3613",1463,14,"White Ash",0,2010,10
"3614",1463,14,"White Ash",0,2006,5.8
"3615",1463,14,"White Ash",0,2002,4.3
"3616",1463,14,"White Ash",0,1999,2.75
"3617",1463,14,"White Ash",0,1995,0.818
"3618",1463,14,"White Ash",0,1993,0.417
"3619",1463,14,"White Ash",0,1992,0.328
"3620",1463,14,"White Ash",0,1991,0.254
"3621",1464,14,"White Ash",0,2010,9.4
"3622",1464,14,"White Ash",0,2006,6.7
"3623",1464,14,"White Ash",0,2002,4
"3624",1464,14,"White Ash",0,1999,2.27
"3625",1464,14,"White Ash",0,1997,1.3
"3626",1464,14,"White Ash",0,1995,0.929
"3627",1464,14,"White Ash",0,1993,0.44
"3628",1464,14,"White Ash",0,1992,0.281
"3629",1464,14,"White Ash",0,1991,0.195
"3630",1467,14,"White Ash",0,2010,11.5
"3631",1467,14,"White Ash",0,2006,8
"3632",1467,14,"White Ash",0,2002,5.4
"3633",1467,14,"White Ash",0,1999,2.9
"3634",1467,14,"White Ash",0,1997,1.77
"3635",1467,14,"White Ash",0,1995,0.692
"3636",1467,14,"White Ash",0,1993,0.583
"3637",1467,14,"White Ash",0,1992,0.256
"3638",1467,14,"White Ash",0,1991,0.241
"3639",1468,14,"White Ash",0,2010,12.4
"3640",1468,14,"White Ash",0,2006,9.1
"3641",1468,14,"White Ash",0,2002,7
"3642",1468,14,"White Ash",0,1999,4
"3643",1468,14,"White Ash",0,1995,1.143
"3644",1468,14,"White Ash",0,1993,0.835
"3645",1468,14,"White Ash",0,1992,0.555
"3646",1468,14,"White Ash",0,1991,0.443
"3647",1470,14,"White Ash",0,2010,13.6
"3648",1470,14,"White Ash",0,2006,8.7
"3649",1470,14,"White Ash",0,2002,5.9
"3650",1470,14,"White Ash",0,1999,3.3
"3651",1470,14,"White Ash",0,1997,1.9
"3652",1470,14,"White Ash",0,1995,0.78
"3653",1470,14,"White Ash",0,1993,0.507
"3654",1470,14,"White Ash",0,1992,0.289
"3655",1470,14,"White Ash",0,1991,0.271
"3656",1471,14,"White Ash",0,2010,13.4
"3657",1471,14,"White Ash",0,2006,8.6
"3658",1471,14,"White Ash",0,2002,6
"3659",1471,14,"White Ash",0,1999,3.3
"3660",1471,14,"White Ash",0,1997,2.41
"3661",1471,14,"White Ash",0,1995,1.307
"3662",1471,14,"White Ash",0,1993,0.92
"3663",1471,14,"White Ash",0,1992,0.825
"3664",1471,14,"White Ash",0,1991,0.574
"3665",1472,14,"White Ash",0,2010,12.9
"3666",1472,14,"White Ash",0,2006,8.4
"3667",1472,14,"White Ash",0,2002,5.5
"3668",1472,14,"White Ash",0,1993,0.645
"3669",1472,14,"White Ash",0,1992,0.485
"3670",1472,14,"White Ash",0,1991,0.344
"3671",1473,14,"White Ash",0,2010,13.2
"3672",1473,14,"White Ash",0,2006,8
"3673",1473,14,"White Ash",0,2002,4.6
"3674",1473,14,"White Ash",0,1999,2.85
"3675",1473,14,"White Ash",0,1997,1.56
"3676",1473,14,"White Ash",0,1995,0.91
"3677",1473,14,"White Ash",0,1993,0.525
"3678",1473,14,"White Ash",0,1992,0.366
"3679",1473,14,"White Ash",0,1991,0.333
"3680",1474,14,"White Ash",0,2010,7.9
"3681",1474,14,"White Ash",0,2006,4.6
"3682",1474,14,"White Ash",0,2002,3.05
"3683",1474,14,"White Ash",0,1999,1.72
"3684",1474,14,"White Ash",0,1997,1.22
"3685",1474,14,"White Ash",0,1995,0.704
"3686",1474,14,"White Ash",0,1993,0.53
"3687",1474,14,"White Ash",0,1992,0.391
"3688",1474,14,"White Ash",0,1991,0.238
"3689",1475,14,"White Ash",0,2010,3.9
"3690",1475,14,"White Ash",0,2006,2.3
"3691",1475,14,"White Ash",0,2002,1.4
"3692",1475,14,"White Ash",0,1997,0.97
"3693",1475,14,"White Ash",0,1995,0.562
"3694",1475,14,"White Ash",0,1993,0.385
"3695",1475,14,"White Ash",0,1992,0.21
"3696",1475,14,"White Ash",0,1991,0.065
"3697",1476,14,"White Ash",0,2010,4
"3698",1476,14,"White Ash",0,2006,2.9
"3699",1476,14,"White Ash",0,2002,2.25
"3700",1476,14,"White Ash",0,1999,0.894
"3701",1476,14,"White Ash",0,1997,0.88
"3702",1476,14,"White Ash",0,1995,0.57
"3703",1476,14,"White Ash",0,1993,0.443
"3704",1476,14,"White Ash",0,1992,0.255
"3705",1476,14,"White Ash",0,1991,0.23
"3706",1477,14,"White Ash",0,2010,13.7
"3707",1477,14,"White Ash",0,2006,7.2
"3708",1477,14,"White Ash",0,2002,5.5
"3709",1477,14,"White Ash",0,1999,2.9
"3710",1477,14,"White Ash",0,1997,1.6
"3711",1477,14,"White Ash",0,1995,1.053
"3712",1477,14,"White Ash",0,1993,0.945
"3713",1477,14,"White Ash",0,1992,0.41
"3714",1477,14,"White Ash",0,1991,0.355
"3715",1478,14,"White Ash",0,2010,13
"3716",1478,14,"White Ash",0,2006,8.2
"3717",1478,14,"White Ash",0,2002,5.6
"3718",1478,14,"White Ash",0,1999,2.89
"3719",1478,14,"White Ash",0,1997,1.54
"3720",1478,14,"White Ash",0,1995,0.811
"3721",1478,14,"White Ash",0,1993,0.515
"3722",1478,14,"White Ash",0,1992,0.378
"3723",1478,14,"White Ash",0,1991,0.249
"3724",1479,14,"White Ash",0,2010,13.8
"3725",1479,14,"White Ash",0,2006,9.6
"3726",1479,14,"White Ash",0,2002,7.7
"3727",1479,14,"White Ash",0,1999,4.05
"3728",1479,14,"White Ash",0,1997,2.84
"3729",1479,14,"White Ash",0,1995,1.67
"3730",1479,14,"White Ash",0,1993,1.133
"3731",1479,14,"White Ash",0,1992,0.883
"3732",1479,14,"White Ash",0,1991,0.429
"3733",1480,14,"White Ash",0,2010,8.5
"3734",1480,14,"White Ash",0,2006,6.6
"3735",1480,14,"White Ash",0,2002,5.2
"3736",1480,14,"White Ash",0,1999,2.65
"3737",1480,14,"White Ash",0,1997,1.65
"3738",1480,14,"White Ash",0,1995,1.278
"3739",1480,14,"White Ash",0,1993,0.903
"3740",1480,14,"White Ash",0,1991,0.372
"3741",1488,18,"White Ash",1,2010,5.9
"3742",1488,18,"White Ash",1,2006,5
"3743",1488,18,"White Ash",1,2002,4
"3744",1488,18,"White Ash",1,1999,2.2
"3745",1488,18,"White Ash",1,1997,1.2
"3746",1488,18,"White Ash",1,1993,0.358
"3747",1488,18,"White Ash",1,1992,0.34
"3748",1488,18,"White Ash",1,1991,0.235
"3749",1502,22,"White Ash",0,2010,7.5
"3750",1502,22,"White Ash",0,2006,5.6
"3751",1502,22,"White Ash",0,2002,3.4
"3752",1502,22,"White Ash",0,1999,2
"3753",1502,22,"White Ash",0,1997,1.27
"3754",1502,22,"White Ash",0,1995,0.91
"3755",1502,22,"White Ash",0,1992,0.535
"3756",1502,22,"White Ash",0,1991,0.364
"3757",1503,22,"White Ash",0,2010,14.9
"3758",1503,22,"White Ash",0,2006,10.5
"3759",1503,22,"White Ash",0,2002,7.85
"3760",1503,22,"White Ash",0,1999,4.5
"3761",1503,22,"White Ash",0,1997,3.26
"3762",1503,22,"White Ash",0,1995,2.427
"3763",1503,22,"White Ash",0,1993,1.346
"3764",1503,22,"White Ash",0,1992,1.005
"3765",1503,22,"White Ash",0,1991,0.54
"3766",1504,22,"White Ash",0,2010,8.5
"3767",1504,22,"White Ash",0,2006,6.5
"3768",1504,22,"White Ash",0,2002,4.95
"3769",1504,22,"White Ash",0,1999,2.65
"3770",1504,22,"White Ash",0,1997,2.1
"3771",1504,22,"White Ash",0,1995,1.362
"3772",1504,22,"White Ash",0,1993,1.117
"3773",1504,22,"White Ash",0,1992,0.893
"3774",1504,22,"White Ash",0,1991,0.571
"3775",1505,22,"White Ash",0,2010,12.5
"3776",1505,22,"White Ash",0,2006,9.1
"3777",1505,22,"White Ash",0,2002,7.15
"3778",1505,22,"White Ash",0,1999,4
"3779",1505,22,"White Ash",0,1997,2.95
"3780",1505,22,"White Ash",0,1995,1.638
"3781",1505,22,"White Ash",0,1993,1.085
"3782",1505,22,"White Ash",0,1992,0.98
"3783",1505,22,"White Ash",0,1991,0.523
"3784",1506,22,"White Ash",0,2010,12.8
"3785",1506,22,"White Ash",0,2002,6.2
"3786",1506,22,"White Ash",0,1999,3
"3787",1506,22,"White Ash",0,1995,1.042
"3788",1506,22,"White Ash",0,1992,0.31
"3789",1506,22,"White Ash",0,1991,0.187
"3790",1518,26,"White Ash",0,2010,4.3
"3791",1518,26,"White Ash",0,2006,3.5
"3792",1518,26,"White Ash",0,2002,2.65
"3793",1518,26,"White Ash",0,1999,1.63
"3794",1518,26,"White Ash",0,1997,1.11
"3795",1518,26,"White Ash",0,1995,0.88
"3796",1518,26,"White Ash",0,1993,0.769
"3797",1518,26,"White Ash",0,1992,0.438
"3798",1518,26,"White Ash",0,1991,0.277
"3799",1519,26,"White Ash",0,2010,5
"3800",1519,26,"White Ash",0,2006,4.7
"3801",1519,26,"White Ash",0,2002,3
"3802",1519,26,"White Ash",0,1999,2.05
"3803",1519,26,"White Ash",0,1997,1.32
"3804",1519,26,"White Ash",0,1995,0.664
"3805",1519,26,"White Ash",0,1993,0.66
"3806",1519,26,"White Ash",0,1992,0.598
"3807",1519,26,"White Ash",0,1991,0.335
"3808",1521,26,"White Ash",0,2010,7.3
"3809",1521,26,"White Ash",0,2006,4.9
"3810",1521,26,"White Ash",0,2002,3.6
"3811",1521,26,"White Ash",0,1999,2.21
"3812",1521,26,"White Ash",0,1997,1.23
"3813",1521,26,"White Ash",0,1995,0.813
"3814",1521,26,"White Ash",0,1993,0.629
"3815",1521,26,"White Ash",0,1992,0.522
"3816",1521,26,"White Ash",0,1991,0.382
"3817",1522,26,"White Ash",0,2010,8.4
"3818",1522,26,"White Ash",0,2006,7.2
"3819",1522,26,"White Ash",0,2002,6.9
"3820",1522,26,"White Ash",0,1999,3.4
"3821",1522,26,"White Ash",0,1997,1.94
"3822",1522,26,"White Ash",0,1995,0.895
"3823",1522,26,"White Ash",0,1993,0.602
"3824",1522,26,"White Ash",0,1991,0.345
"3825",1523,26,"White Ash",0,2002,6
"3826",1523,26,"White Ash",0,1999,3.3
"3827",1523,26,"White Ash",0,1997,2.21
"3828",1523,26,"White Ash",0,1995,1.37
"3829",1523,26,"White Ash",0,1992,0.549
"3830",1523,26,"White Ash",0,1991,0.492
"3831",1525,26,"White Ash",0,2002,3.5
"3832",1525,26,"White Ash",0,1999,2.63
"3833",1525,26,"White Ash",0,1997,1.37
"3834",1525,26,"White Ash",0,1995,0.854
"3835",1525,26,"White Ash",0,1993,0.786
"3836",1525,26,"White Ash",0,1992,0.6
"3837",1525,26,"White Ash",0,1991,0.233
"3838",1526,26,"White Ash",0,2010,6.2
"3839",1526,26,"White Ash",0,2006,6.1
"3840",1526,26,"White Ash",0,2002,4.75
"3841",1526,26,"White Ash",0,1999,3.1
"3842",1526,26,"White Ash",0,1997,2.04
"3843",1526,26,"White Ash",0,1995,1.052
"3844",1526,26,"White Ash",0,1993,0.645
"3845",1526,26,"White Ash",0,1992,0.514
"3846",1526,26,"White Ash",0,1991,0.474
"3847",1529,26,"White Ash",0,2010,8
"3848",1529,26,"White Ash",0,2006,8
"3849",1529,26,"White Ash",0,2002,5.65
"3850",1529,26,"White Ash",0,1999,3.7
"3851",1529,26,"White Ash",0,1997,2.62
"3852",1529,26,"White Ash",0,1993,1.093
"3853",1529,26,"White Ash",0,1992,0.691
"3854",1529,26,"White Ash",0,1991,0.594
"3855",1530,26,"White Ash",0,2010,10
"3856",1530,26,"White Ash",0,2006,9.1
"3857",1530,26,"White Ash",0,2002,7.8
"3858",1530,26,"White Ash",0,1999,4.3
"3859",1530,26,"White Ash",0,1997,2.73
"3860",1530,26,"White Ash",0,1995,1.55
"3861",1530,26,"White Ash",0,1993,1.269
"3862",1530,26,"White Ash",0,1991,0.502
"3863",1533,26,"White Ash",0,2010,6.2
"3864",1533,26,"White Ash",0,2006,5.5
"3865",1533,26,"White Ash",0,2002,3.8
"3866",1533,26,"White Ash",0,1999,2.21
"3867",1533,26,"White Ash",0,1997,1.61
"3868",1533,26,"White Ash",0,1995,1.102
"3869",1533,26,"White Ash",0,1992,0.462
"3870",1533,26,"White Ash",0,1991,0.456
"3871",1534,26,"White Ash",0,2010,8.5
"3872",1534,26,"White Ash",0,2006,6.6
"3873",1534,26,"White Ash",0,2002,5.2
"3874",1534,26,"White Ash",0,1999,2.7
"3875",1534,26,"White Ash",0,1993,0.846
"3876",1534,26,"White Ash",0,1992,0.665
"3877",1534,26,"White Ash",0,1991,0.436
"3878",1563,17,"White Ash",1,2010,10
"3879",1563,17,"White Ash",1,2006,7.8
"3880",1563,17,"White Ash",1,2002,5
"3881",1563,17,"White Ash",1,1999,3.6
"3882",1563,17,"White Ash",1,1997,2.78
"3883",1563,17,"White Ash",1,1995,2.1
"3884",1563,17,"White Ash",1,1993,1.34
"3885",1563,17,"White Ash",1,1991,0.33
"3886",1567,17,"White Ash",1,2006,5.3
"3887",1567,17,"White Ash",1,2002,4
"3888",1567,17,"White Ash",1,1999,2.82
"3889",1567,17,"White Ash",1,1995,1.72
"3890",1567,17,"White Ash",1,1993,0.91
"3891",1567,17,"White Ash",1,1991,0.22
"3892",1569,17,"White Ash",1,2006,7.5
"3893",1569,17,"White Ash",1,2002,5.5
"3894",1569,17,"White Ash",1,1999,3.6
"3895",1569,17,"White Ash",1,1997,2.48
"3896",1569,17,"White Ash",1,1995,2.16
"3897",1569,17,"White Ash",1,1993,1.68
"3898",1569,17,"White Ash",1,1991,0.49
"3899",1573,17,"White Ash",1,2010,6.6
"3900",1573,17,"White Ash",1,2006,4.7
"3901",1573,17,"White Ash",1,2002,3.35
"3902",1573,17,"White Ash",1,1999,2.17
"3903",1573,17,"White Ash",1,1997,1.76
"3904",1573,17,"White Ash",1,1995,1.51
"3905",1573,17,"White Ash",1,1993,0.79
"3906",1573,17,"White Ash",1,1991,0.46
"3907",1574,17,"White Ash",1,2010,9.3
"3908",1574,17,"White Ash",1,2006,7.9
"3909",1574,17,"White Ash",1,2002,5.9
"3910",1574,17,"White Ash",1,1999,3.8
"3911",1574,17,"White Ash",1,1997,2.8
"3912",1574,17,"White Ash",1,1995,2.25
"3913",1574,17,"White Ash",1,1993,1.59
"3914",1574,17,"White Ash",1,1991,0.58
"3915",1576,17,"White Ash",1,2010,9.3
"3916",1576,17,"White Ash",1,2006,5.8
"3917",1576,17,"White Ash",1,2002,4.6
"3918",1576,17,"White Ash",1,1999,3.33
"3919",1576,17,"White Ash",1,1997,2.78
"3920",1576,17,"White Ash",1,1995,2.24
"3921",1576,17,"White Ash",1,1993,1.76
"3922",1576,17,"White Ash",1,1991,0.32
"3923",1579,17,"White Ash",1,2010,6.9
"3924",1579,17,"White Ash",1,2006,5.1
"3925",1579,17,"White Ash",1,2002,4.3
"3926",1579,17,"White Ash",1,1999,2.9
"3927",1579,17,"White Ash",1,1997,2.28
"3928",1579,17,"White Ash",1,1995,2.15
"3929",1579,17,"White Ash",1,1993,1.52
"3930",1579,17,"White Ash",1,1991,0.27
"3931",1580,17,"White Ash",1,2010,9.3
"3932",1580,17,"White Ash",1,2006,6.3
"3933",1580,17,"White Ash",1,2002,3.7
"3934",1580,17,"White Ash",1,1999,2.65
"3935",1580,17,"White Ash",1,1997,2.4
"3936",1580,17,"White Ash",1,1995,1.56
"3937",1580,17,"White Ash",1,1993,1.12
"3938",1580,17,"White Ash",1,1991,0.26
"3939",1581,17,"White Ash",1,2010,8
"3940",1581,17,"White Ash",1,2006,5.8
"3941",1581,17,"White Ash",1,2002,3.6
"3942",1581,17,"White Ash",1,1999,2.56
"3943",1581,17,"White Ash",1,1995,1.48
"3944",1581,17,"White Ash",1,1993,0.6
"3945",1581,17,"White Ash",1,1991,0.16
"3946",1582,15,"White Ash",1,2010,9.9
"3947",1582,15,"White Ash",1,2006,7.2
"3948",1582,15,"White Ash",1,2002,5.2
"3949",1582,15,"White Ash",1,1999,3.4
"3950",1582,15,"White Ash",1,1997,2.83
"3951",1582,15,"White Ash",1,1995,2.38
"3952",1582,15,"White Ash",1,1993,2.18
"3953",1582,15,"White Ash",1,1991,1.03
"3954",1586,15,"White Ash",1,2010,8.1
"3955",1586,15,"White Ash",1,2006,7.8
"3956",1586,15,"White Ash",1,2002,5.8
"3957",1586,15,"White Ash",1,1999,2.73
"3958",1586,15,"White Ash",1,1997,2.19
"3959",1586,15,"White Ash",1,1995,1.8
"3960",1586,15,"White Ash",1,1993,1.48
"3961",1586,15,"White Ash",1,1991,0.46
"3962",1587,15,"White Ash",1,2010,9.8
"3963",1587,15,"White Ash",1,2006,9
"3964",1587,15,"White Ash",1,2002,6.3
"3965",1587,15,"White Ash",1,1999,4
"3966",1587,15,"White Ash",1,1997,2.59
"3967",1587,15,"White Ash",1,1995,2.46
"3968",1587,15,"White Ash",1,1993,1.81
"3969",1587,15,"White Ash",1,1991,0.56
"3970",1588,15,"White Ash",1,2010,9.4
"3971",1588,15,"White Ash",1,2006,8.2
"3972",1588,15,"White Ash",1,2002,5.5
"3973",1588,15,"White Ash",1,1999,3.72
"3974",1588,15,"White Ash",1,1997,2.35
"3975",1588,15,"White Ash",1,1995,1.83
"3976",1588,15,"White Ash",1,1993,1.51
"3977",1588,15,"White Ash",1,1991,0.48
"3978",1589,15,"White Ash",1,2010,9
"3979",1589,15,"White Ash",1,2006,6.8
"3980",1589,15,"White Ash",1,2002,4.3
"3981",1589,15,"White Ash",1,1999,2.57
"3982",1589,15,"White Ash",1,1997,2.48
"3983",1589,15,"White Ash",1,1995,2.18
"3984",1589,15,"White Ash",1,1993,1.69
"3985",1589,15,"White Ash",1,1991,0.46
"3986",1590,15,"White Ash",1,2010,8.9
"3987",1590,15,"White Ash",1,2006,8.8
"3988",1590,15,"White Ash",1,2002,5
"3989",1590,15,"White Ash",1,1999,2.73
"3990",1590,15,"White Ash",1,1997,2.25
"3991",1590,15,"White Ash",1,1995,1.19
"3992",1590,15,"White Ash",1,1993,1.15
"3993",1590,15,"White Ash",1,1991,0.32
"3994",1591,15,"White Ash",1,2010,10.4
"3995",1591,15,"White Ash",1,2006,9.1
"3996",1591,15,"White Ash",1,2002,6.15
"3997",1591,15,"White Ash",1,1999,3.4
"3998",1591,15,"White Ash",1,1997,2.6
"3999",1591,15,"White Ash",1,1995,2.2
"4000",1591,15,"White Ash",1,1993,1.58
"4001",1602,14,"White Ash",0,2010,15.4
"4002",1602,14,"White Ash",0,2006,8.5
"4003",1602,14,"White Ash",0,2002,5.8
"4004",1602,14,"White Ash",0,1999,3.1
"4005",1602,14,"White Ash",0,1997,2.02
"4006",1602,14,"White Ash",0,1995,0.661
"4007",1602,14,"White Ash",0,1993,0.66
"4008",1602,14,"White Ash",0,1992,0.295
"4009",1603,14,"White Ash",0,2010,10.1
"4010",1603,14,"White Ash",0,2006,6.5
"4011",1603,14,"White Ash",0,2002,4
"4012",1603,14,"White Ash",0,1999,1.97
"4013",1603,14,"White Ash",0,1997,1.2
"4014",1603,14,"White Ash",0,1993,0.49
"4015",1603,14,"White Ash",0,1992,0.195
"4016",1605,14,"White Ash",0,2010,14
"4017",1605,14,"White Ash",0,2006,7
"4018",1605,14,"White Ash",0,2002,4.8
"4019",1605,14,"White Ash",0,1999,2.08
"4020",1605,14,"White Ash",0,1993,0.613
"4021",1605,14,"White Ash",0,1992,0.221
"4022",1606,14,"White Ash",0,2010,12.3
"4023",1606,14,"White Ash",0,2006,7.6
"4024",1606,14,"White Ash",0,2002,5.9
"4025",1606,14,"White Ash",0,1999,2.3
"4026",1606,14,"White Ash",0,1997,1.23
"4027",1606,14,"White Ash",0,1993,0.517
"4028",1606,14,"White Ash",0,1992,0.22
"4029",1619,18,"White Ash",1,2010,5.9
"4030",1619,18,"White Ash",1,2006,5.2
"4031",1619,18,"White Ash",1,2002,3.85
"4032",1619,18,"White Ash",1,1999,1.67
"4033",1619,18,"White Ash",1,1997,0.75
"4034",1619,18,"White Ash",1,1992,0.2
"4035",1620,17,"White Ash",1,2010,5.7
"4036",1620,17,"White Ash",1,2006,4.1
"4037",1620,17,"White Ash",1,2002,3.8
"4038",1620,17,"White Ash",1,1997,1.22
"4039",1620,17,"White Ash",1,1993,0.492
"4040",1620,17,"White Ash",1,1992,0.23
"4041",1630,22,"White Ash",0,2010,12.5
"4042",1630,22,"White Ash",0,2006,6.5
"4043",1630,22,"White Ash",0,2002,5.05
"4044",1630,22,"White Ash",0,1999,2.51
"4045",1630,22,"White Ash",0,1997,1.15
"4046",1630,22,"White Ash",0,1995,1.084
"4047",1630,22,"White Ash",0,1993,0.53
"4048",1630,22,"White Ash",0,1992,0.405
"4049",1638,26,"White Ash",0,2006,5.4
"4050",1638,26,"White Ash",0,2002,4.4
"4051",1638,26,"White Ash",0,1999,2.23
"4052",1638,26,"White Ash",0,1997,1.005
"4053",1638,26,"White Ash",0,1995,0.88
"4054",1638,26,"White Ash",0,1993,0.762
"4055",1638,26,"White Ash",0,1992,0.694
"4056",1639,26,"White Ash",0,2010,5.1
"4057",1639,26,"White Ash",0,2006,4.7
"4058",1639,26,"White Ash",0,2002,3.25
"4059",1639,26,"White Ash",0,1999,1.97
"4060",1639,26,"White Ash",0,1997,1.19
"4061",1639,26,"White Ash",0,1995,0.668
"4062",1639,26,"White Ash",0,1992,0.297
"4063",1640,26,"White Ash",0,2010,8.5
"4064",1640,26,"White Ash",0,2006,6.4
"4065",1640,26,"White Ash",0,2002,5.05
"4066",1640,26,"White Ash",0,1999,3.2
"4067",1640,26,"White Ash",0,1997,1.74
"4068",1640,26,"White Ash",0,1993,0.749
"4069",1640,26,"White Ash",0,1992,0.597
"4070",1645,1,"White Oak",0,2010,7.7
"4071",1645,1,"White Oak",0,2006,5.5
"4072",1645,1,"White Oak",0,2002,3.5
"4073",1645,1,"White Oak",0,1999,2.1
"4074",1645,1,"White Oak",0,1997,1.42
"4075",1645,1,"White Oak",0,1995,0.808
"4076",1645,1,"White Oak",0,1993,0.623
"4077",1645,1,"White Oak",0,1992,0.33
"4078",1645,1,"White Oak",0,1991,0.325
"4079",1645,1,"White Oak",0,1990,0.276
"4080",1646,1,"White Oak",0,2010,6.9
"4081",1646,1,"White Oak",0,2006,5.8
"4082",1646,1,"White Oak",0,2002,4.05
"4083",1646,1,"White Oak",0,1999,2.8
"4084",1646,1,"White Oak",0,1997,1.87
"4085",1646,1,"White Oak",0,1995,0.886
"4086",1646,1,"White Oak",0,1993,0.425
